test,index,reference_real,reference_imag,rtl_real,rtl_imag
0,83,0.5,0,0.5,0
0,84,0.5,0,0.5,0
0,85,0.5,0,0.5,0
0,86,0.5,0,0.5,0
0,87,0.5,0,0.5,0
0,88,0.5,0,0.5,0
0,89,0.5,0,0.5,0
0,90,0.5,0,0.5,0
0,91,0.5,0,0.5,0
0,92,0.5,0,0.5,0
0,93,0.5,0,0.5,0
0,94,0.5,0,0.5,0
0,95,0.5,0,0.5,0
0,96,0.5,0,0.5,0
0,97,0.5,0,0.5,0
0,98,0.5,0,0.5,0
0,99,0.5,0,0.5,0
0,100,0.5,0,0.5,0
0,101,0.5,0,0.5,0
0,102,0.5,0,0.5,0
0,103,0.5,0,0.5,0
0,104,0.5,0,0.5,0
0,105,0.5,0,0.5,0
0,106,0.5,0,0.5,0
0,107,0.5,0,0.5,0
0,108,0.5,0,0.5,0
0,109,0.5,0,0.5,0
0,110,0.5,0,0.5,0
0,111,0.5,0,0.5,0
0,112,0.5,0,0.5,0
0,113,0.5,0,0.5,0
0,114,0.5,0,0.5,0
0,115,0.5,0,0.5,0
0,116,0.5,0,0.5,0
0,117,0.5,0,0.5,0
0,118,0.5,0,0.5,0
0,119,0.5,0,0.5,0
0,120,0.5,0,0.5,0
0,121,0.5,0,0.5,0
0,122,0.5,0,0.5,0
0,123,0.5,0,0.5,0
0,124,0.5,0,0.5,0
0,125,0.5,0,0.5,0
0,126,0.5,0,0.5,0
0,127,0.5,0,0.5,0
1,0,16,-8,16,-8
1,1,0,0,0,0
1,2,0,0,0,0
1,3,0,0,0,0
1,4,0,0,0,0
1,5,0,0,0,0
1,6,0,0,0,0
1,7,0,0,0,0
1,8,0,0,0,0
1,9,0,0,0,0
1,10,0,0,0,0
1,11,0,0,0,0
1,12,0,0,0,0
1,13,0,0,0,0
1,14,0,0,0,0
1,15,0,0,0,0
1,16,0,0,0,0
1,17,0,0,0,0
1,18,0,0,0,0
1,19,0,0,0,0
1,20,0,0,0,0
1,21,0,0,0,0
1,22,0,0,0,0
1,23,0,0,0,0
1,24,0,0,0,0
1,25,0,0,0,0
1,26,0,0,0,0
1,27,0,0,0,0
1,28,0,0,0,0
1,29,0,0,0,0
1,30,0,0,0,0
1,31,0,0,0,0
1,32,0,0,0,0
1,33,0,0,0,0
1,34,0,0,0,0
1,35,0,0,0,0
1,36,0,0,0,0
1,37,0,0,0,0
1,38,0,0,0,0
1,39,0,0,0,0
1,40,0,0,0,0
1,41,0,0,0,0
1,42,0,0,0,0
1,43,0,0,0,0
1,44,0,0,0,0
1,45,0,0,0,0
1,46,0,0,0,0
1,47,0,0,0,0
1,48,0,0,0,0
1,49,0,0,0,0
1,50,0,0,0,0
1,51,0,0,0,0
1,52,0,0,0,0
1,53,0,0,0,0
1,54,0,0,0,0
1,55,0,0,0,0
1,56,0,0,0,0
1,57,0,0,0,0
1,58,0,0,0,0
1,59,0,0,0,0
1,60,0,0,0,0
1,61,0,0,0,0
1,62,0,0,0,0
1,63,0,0,0,0
1,64,0,0,0,0
1,65,0,0,0,0
1,66,0,0,0,0
1,67,0,0,0,0
1,68,0,0,0,0
1,69,0,0,0,0
1,70,0,0,0,0
1,71,0,0,0,0
1,72,0,0,0,0
1,73,0,0,0,0
1,74,0,0,0,0
1,75,0,0,0,0
1,76,0,0,0,0
1,77,0,0,0,0
1,78,0,0,0,0
1,79,0,0,0,0
1,80,0,0,0,0
1,81,0,0,0,0
1,82,0,0,0,0
1,83,0,0,0,0
1,84,0,0,0,0
1,85,0,0,0,0
1,86,0,0,0,0
1,87,0,0,0,0
1,88,0,0,0,0
1,89,0,0,0,0
1,90,0,0,0,0
1,91,0,0,0,0
1,92,0,0,0,0
1,93,0,0,0,0
1,94,0,0,0,0
1,95,0,0,0,0
1,96,0,0,0,0
1,97,0,0,0,0
1,98,0,0,0,0
1,99,0,0,0,0
1,100,0,0,0,0
1,101,0,0,0,0
1,102,0,0,0,0
1,103,0,0,0,0
1,104,0,0,0,0
1,105,0,0,0,0
1,106,0,0,0,0
1,107,0,0,0,0
1,108,0,0,0,0
1,109,0,0,0,0
1,110,0,0,0,0
1,111,0,0,0,0
1,112,0,0,0,0
1,113,0,0,0,0
1,114,0,0,0,0
1,115,0,0,0,0
1,116,0,0,0,0
1,117,0,0,0,0
1,118,0,0,0,0
1,119,0,0,0,0
1,120,0,0,0,0
1,121,0,0,0,0
1,122,0,0,0,0
1,123,0,0,0,0
1,124,0,0,0,0
1,125,0,0,0,0
1,126,0,0,0,0
1,127,0,0,0,0
2,0,0,0,0,0
2,1,0,0,0,0
2,2,0,0,0,0
2,3,-0.0486263596141,6.33949781545e-16,-0.1953125,-0.125
2,4,0,0,0,0
2,5,0,0,0,0
2,6,0,0,0,0
2,7,63.897392058,-3.75570986807e-15,64.1640625,0.1171875
2,8,0,0,0,0
2,9,0,0,0,0
2,10,0,0,0,0
2,11,0.0106444760262,-5.70957635323e-16,-0.015625,0.1015625
2,12,0,0,0,0
2,13,0,0,0,0
2,14,0,0,0,0
2,15,0.161952875439,1.61419373698e-15,0.109375,-0.046875
2,16,0,0,0,0
2,17,0,0,0,0
2,18,0,0,0,0
2,19,-0.0140434575501,2.00001382432e-16,-0.0234375,0.03125
2,20,0,0,0,0
2,21,0,0,0,0
2,22,0,0,0,0
2,23,0.149743338423,6.20146871369e-16,0.1171875,0.078125
2,24,0,0,0,0
2,25,0,0,0,0
2,26,0,0,0,0
2,27,0.00470758845967,2.55744236882e-16,-0.0234375,0.0078125
2,28,0,0,0,0
2,29,0,0,0,0
2,30,0,0,0,0
2,31,-0.0902813602107,6.66706422517e-16,-0.1015625,-0.0390625
2,32,0,0,0,0
2,33,0,0,0,0
2,34,0,0,0,0
2,35,0.10334409567,6.9639982668e-16,0.0859375,0.0078125
2,36,0,0,0,0
2,37,0,0,0,0
2,38,0,0,0,0
2,39,0.0343685136511,1.90484156508e-17,0.0234375,-0.03125
2,40,0,0,0,0
2,41,0,0,0,0
2,42,0,0,0,0
2,43,0.0409239122108,9.24374000969e-16,0.03125,0
2,44,0,0,0,0
2,45,0,0,0,0
2,46,0,0,0,0
2,47,0.094469107112,-5.83700907081e-16,0.0859375,-0.0078125
2,48,0,0,0,0
2,49,0,0,0,0
2,50,0,0,0,0
2,51,0.0030834602359,-2.57412656275e-16,-0.0078125,0.0078125
2,52,0,0,0,0
2,53,0,0,0,0
2,54,0,0,0,0
2,55,-0.0373442261238,3.06128379632e-16,-0.078125,0.0078125
2,56,0,0,0,0
2,57,0,0,0,0
2,58,0,0,0,0
2,59,0.0130621753362,-5.75438503227e-16,-0.03125,0.0078125
2,60,0,0,0,0
2,61,0,0,0,0
2,62,0,0,0,0
2,63,-0.0649119242953,1.06230798312e-15,-0.078125,-0.03125
2,64,0,0,0,0
2,65,0,0,0,0
2,66,0,0,0,0
2,67,-0.115772233886,7.58849871815e-16,-0.1171875,-0.015625
2,68,0,0,0,0
2,69,0,0,0,0
2,70,0,0,0,0
2,71,0.0148452906446,2.01744985998e-15,-0.0859375,-0.0859375
2,72,0,0,0,0
2,73,0,0,0,0
2,74,0,0,0,0
2,75,0.0848083907702,-3.5238247735e-16,0.078125,0.0078125
2,76,0,0,0,0
2,77,0,0,0,0
2,78,0,0,0,0
2,79,0.0899671871939,-6.75641251308e-16,0.09375,-0.046875
2,80,0,0,0,0
2,81,0,0,0,0
2,82,0,0,0,0
2,83,0.015935396767,6.41589886437e-16,0.0078125,0
2,84,0,0,0,0
2,85,0,0,0,0
2,86,0,0,0,0
2,87,-0.0698243057862,3.06128379632e-16,-0.1015625,-0.03125
2,88,0,0,0,0
2,89,0,0,0,0
2,90,0,0,0,0
2,91,0.0470995894391,4.47630627462e-17,0.0703125,-0.0234375
2,92,0,0,0,0
2,93,0,0,0,0
2,94,0,0,0,0
2,95,-0.0424950013977,-5.45208694029e-16,-0.0390625,-0.0078125
2,96,0,0,0,0
2,97,0,0,0,0
2,98,0,0,0,0
2,99,0.00984771693291,-1.01750696759e-15,0.0390625,-0.0234375
2,100,0,0,0,0
2,101,0,0,0,0
2,102,0,0,0,0
2,103,-0.0185872826021,-3.53366526315e-15,0.0546875,0
2,104,0,0,0,0
2,105,0,0,0,0
2,106,0,0,0,0
2,107,0.0268967693251,-1.85849023656e-16,0.03125,0.015625
2,108,0,0,0,0
2,109,0,0,0,0
2,110,0,0,0,0
2,111,-0.0625239263709,8.040778737e-16,-0.0390625,0.0078125
2,112,0,0,0,0
2,113,0,0,0,0
2,114,0,0,0,0
2,115,-0.0662780598876,4.883812616e-16,-0.0390625,-0.0078125
2,116,0,0,0,0
2,117,0,0,0,0
2,118,0,0,0,0
2,119,-0.214043412016,6.20146871369e-16,-0.21875,-0.0546875
2,120,0,0,0,0
2,121,0,0,0,0
2,122,0,0,0,0
2,123,0.0645613863703,9.18507917136e-17,0.109375,0.0078125
2,124,0,0,0,0
2,125,0,0,0,0
2,126,0,0,0,0
2,127,-0.0229217782372,-7.18765649703e-16,0.09375,0.171875
3,0,1.90625,-1,1.90625,-1
3,1,-1.65211243965,12.0775956492,-1.7421875,11.9453125
3,2,7.90718833164,-4.0831213848,7.8125,-4.1328125
3,3,1.04797226851,2.48326511067,0.8515625,2.4609375
3,4,0.289025029083,7.29740583539,0.2890625,7.3203125
3,5,-1.02767575196,-0.565854317431,-1.09375,-0.609375
3,6,4.90769919174,0.532788921606,4.8125,0.5703125
3,7,1.3398663588,-6.05548835012,1.3359375,-6.078125
3,8,-24.0477347127,6.40073124643,-24.0859375,6.4140625
3,9,-7.08808852243,9.41093493332,-7.078125,9.40625
3,10,0.808348224132,-8.26441049941,0.859375,-8.2578125
3,11,-3.85951684853,13.0646039049,-3.8671875,13.0703125
3,12,6.0473123962,1.08411528391,6,1.078125
3,13,7.26929047661,3.43479155259,7.203125,3.4140625
3,14,5.0330481028,-3.90870999532,5.015625,-3.921875
3,15,6.92888811111,1.53498150003,6.859375,1.515625
3,16,8.66457148927,-11.9494126554,8.6875,-11.9453125
3,17,3.84458610975,-7.63665641589,3.828125,-7.703125
3,18,-16.8292371011,1.40952292339,-16.8671875,1.4140625
3,19,4.09276891001,5.31365181162,4.0390625,5.328125
3,20,-3.35884014418,0.0023676298171,-3.3671875,-0.0234375
3,21,3.73729145333,-0.222010132687,3.7734375,-0.2109375
3,22,-0.831292639946,-4.86560561002,-0.8671875,-4.8515625
3,23,-15.8871561487,3.98625939256,-15.9921875,3.96875
3,24,-17.6598566144,3.7388032167,-17.6953125,3.75
3,25,-3.21515107128,8.0167613591,-3.2421875,8.0390625
3,26,-4.68243568092,-9.95221663419,-4.671875,-9.953125
3,27,0.433770121192,-0.672948406084,0.40625,-0.7421875
3,28,2.23470863534,-6.20060471307,2.2265625,-6.203125
3,29,-3.12748726862,-7.68971324239,-3.171875,-7.671875
3,30,-2.41672954276,7.3009596913,-2.46875,7.296875
3,31,8.81696678424,-12.6877747704,8.8984375,-12.640625
3,32,-5.75,-4.234375,-5.75,-4.234375
3,33,-10.5917264644,-8.54777000151,-10.6328125,-8.546875
3,34,-4.05018044226,-2.81293983067,-4.078125,-2.8203125
3,35,-13.2740698149,-4.67263258097,-13.28125,-4.6796875
3,36,-4.69949548365,5.75866467178,-4.671875,5.7734375
3,37,13.5265601059,-4.85940194419,13.546875,-4.875
3,38,3.84049663128,10.0694046273,3.8125,10.046875
3,39,-8.18971873013,-7.77774330197,-8.2265625,-7.859375
3,40,-7.91528002519,-0.00617279161948,-7.9140625,-0.046875
3,41,-5.94015334281,-7.13986109513,-5.9609375,-7.1328125
3,42,5.38184115579,-10.3970529157,5.390625,-10.4140625
3,43,-7.49964741857,6.83684818779,-7.4765625,6.8515625
3,44,3.90532492691,-1.56671055771,3.9140625,-1.5546875
3,45,-8.48324314976,8.62640790404,-8.4765625,8.59375
3,46,-3.38311393018,-1.31520920061,-3.390625,-1.3046875
3,47,-2.28572304766,-7.40153292876,-2.2578125,-7.4375
3,48,-9.54574145143,2.45401222597,-9.5625,2.4296875
3,49,-6.73683333952,-5.68439849717,-6.75,-5.7421875
3,50,-6.23412317891,11.5422908439,-6.171875,11.578125
3,51,-0.180960240199,3.24477436059,-0.1796875,3.203125
3,52,-6.41248874544,8.08807896252,-6.4453125,8.0546875
3,53,3.48857539555,0.851347215865,3.5234375,0.8203125
3,54,-5.77628199325,3.579195784,-5.8046875,3.578125
3,55,-0.0258094587177,-7.02554522554,0,-7.078125
3,56,-2.58910957685,6.55930485842,-2.5625,6.515625
3,57,4.23948534706,-0.126865744333,4.265625,-0.109375
3,58,-0.884557791771,2.5345105508,-0.9140625,2.5
3,59,-8.50880650031,-3.41477798938,-8.4296875,-3.3828125
3,60,0.565889982763,-1.24410063403,0.546875,-1.2734375
3,61,4.11610674631,8.72430270743,4.1328125,8.7578125
3,62,0.3869466127,-3.68964651918,0.421875,-3.7265625
3,63,-0.724557413744,10.9620396194,-0.78125,10.9765625
3,64,-1.53125,-12.78125,-1.53125,-12.78125
3,65,6.52295823697,3.70040842385,6.4921875,3.7109375
3,66,9.70122264058,-0.220301291121,9.765625,-0.2265625
3,67,-7.26194311454,-1.88457229164,-7.3046875,-1.8984375
3,68,-0.484552460201,-3.35859033498,-0.4921875,-3.3984375
3,69,3.57064765579,2.61215923805,3.59375,2.59375
3,70,-0.52127959278,8.47234520302,-0.5,8.4609375
3,71,-3.25085719444,-3.80867253759,-3.2734375,-3.84375
3,72,5.19330763602,-3.69779676688,5.1953125,-3.7265625
3,73,-4.74074960888,0.848875540802,-4.75,0.859375
3,74,3.36881479601,9.87044220905,3.34375,9.8671875
3,75,-3.1609340292,-11.6198035334,-3.1796875,-11.6640625
3,76,-1.34940908614,2.83623098828,-1.34375,2.84375
3,77,-0.774176934828,10.5175880223,-0.75,10.5234375
3,78,-2.59250878401,-3.01174295219,-2.59375,-3.0625
3,79,1.50778149939,2.98263329015,1.515625,3
3,80,-2.00832148927,-15.1755873446,-2.03125,-15.1796875
3,81,-3.42747626047,0.331156583153,-3.46875,0.328125
3,82,-1.75370503242,-0.453900252759,-1.7734375,-0.4453125
3,83,-2.94801124566,0.345591276765,-2.9765625,0.328125
3,84,-1.14749271879,2.53244030642,-1.1171875,2.5390625
3,85,8.25285066658,-5.73236065832,8.3046875,-5.7109375
3,86,-0.131568649655,4.08821317693,-0.1015625,4.1171875
3,87,10.1897920282,1.30120256542,10.2734375,1.3125
3,88,0.26377189767,9.97415786203,0.2265625,9.984375
3,89,-3.35038023161,3.15125461938,-3.3515625,3.1796875
3,90,-5.77599442834,5.37936377129,-5.75,5.359375
3,91,-5.77893921428,-7.3191921931,-5.8125,-7.2890625
3,92,0.321033331936,-10.1260229953,0.3203125,-10.171875
3,93,2.43228616336,4.05359447483,2.4375,4.0625
3,94,-6.69586798921,-3.35393318198,-6.703125,-3.390625
3,95,-2.68956799055,-5.15864621215,-2.6484375,-5.140625
3,96,-3.0625,9.390625,-3.0625,9.390625
3,97,1.56325497713,-5.26224216724,1.5390625,-5.265625
3,98,2.66561885405,-2.97023850669,2.625,-2.9765625
3,99,-11.927998521,3.15432747238,-11.890625,3.1796875
3,100,-4.73403778257,8.62212885236,-4.75,8.6484375
3,101,6.31833157604,0.277044183913,6.328125,0.265625
3,102,-0.818964304689,-1.90960861325,-0.78125,-1.890625
3,103,-4.85165499278,-1.50866010871,-4.8046875,-1.5
3,104,-0.73029289812,3.99073831207,-0.6953125,4.046875
3,105,1.62049054547,-4.06823201632,1.6328125,-4.0703125
3,106,2.07611399947,-10.6212128883,2.09375,-10.6015625
3,107,-0.718999748289,0.39468270405,-0.7265625,0.3671875
3,108,7.96615757898,1.40401218327,8.0234375,1.4140625
3,109,-2.73445787221,6.80180122592,-2.6640625,6.8125
3,110,0.401690679013,-1.92672733748,0.4375,-1.9296875
3,111,5.39700021656,-4.82978990488,5.4765625,-4.828125
3,112,-4.48550854857,10.983487774,-4.46875,11.0078125
3,113,7.41301609962,-4.24815486333,7.421875,-4.2265625
3,114,-1.81808005929,-7.8964631229,-1.8125,-7.890625
3,115,-12.1220622565,2.76202341639,-12.0703125,2.828125
3,116,-0.389617694245,-11.1299959233,-0.3828125,-11.1015625
3,117,2.47793877575,-10.6844040641,2.5234375,-10.6484375
3,118,5.12484665792,9.10662056771,5.1796875,9.09375
3,119,-4.87697424016,16.6019000918,-4.875,16.640625
3,120,7.42269429363,-1.02226593715,7.46875,-1
3,121,2.28125914701,-4.96862158809,2.296875,-4.921875
3,122,1.49416571336,3.06072702815,1.5234375,3.125
3,123,10.495543272,4.90510029545,10.5234375,4.9140625
3,124,3.371482234,6.12558044467,3.375,6.1796875
3,125,-7.03521721982,-2.24947688561,-6.9609375,-2.1171875
3,126,11.347879551,9.45665543818,11.40625,9.5390625
3,127,1.52355859903,12.7138953348,1.625,12.8671875
4,0,2.5703125,-2.640625,2.5703125,-2.640625
4,1,6.3386869598,1.29182088356,6.203125,1.234375
4,2,10.7521943116,13.5494924166,10.75,13.5390625
4,3,-2.22494139658,-0.46917593625,-2.34375,-0.515625
4,4,-6.55653229461,2.99520502562,-6.6171875,3
4,5,4.70438526436,5.33691625215,4.6328125,5.2890625
4,6,8.00831281736,0.023229580873,7.921875,0.0390625
4,7,4.90037484174,-8.61705523614,4.90625,-8.6171875
4,8,5.98063800774,2.69318374688,5.9765625,2.6484375
4,9,-2.35784162027,-6.87834139842,-2.40625,-6.921875
4,10,3.56466391794,6.1639455717,3.5078125,6.15625
4,11,3.17894271493,-10.549696043,3.125,-10.578125
4,12,-0.611667120241,-5.39490727235,-0.6171875,-5.40625
4,13,-9.54525982072,4.09392521421,-9.515625,4.0390625
4,14,-11.403779364,0.333278793962,-11.4609375,0.3203125
4,15,-5.87048834027,4.06875146139,-5.8828125,4.0859375
4,16,3.30982396089,1.83950356928,3.3203125,1.8515625
4,17,1.60900710523,-3.16068990555,1.5703125,-3.1953125
4,18,2.1885962809,3.40125911832,2.1796875,3.40625
4,19,-10.0758468413,-5.48424620156,-10.09375,-5.5
4,20,-6.26836014511,1.27834698463,-6.296875,1.2421875
4,21,-5.47065702137,-12.7773386511,-5.4609375,-12.7890625
4,22,3.3943082125,8.90083779632,3.40625,8.8515625
4,23,-10.73463909,-6.75460392313,-10.7734375,-6.796875
4,24,-1.34079706993,6.87727355095,-1.34375,6.890625
4,25,-1.14326215082,-1.98344304697,-1.1171875,-2.0390625
4,26,-10.2416680223,-10.7007881303,-10.25,-10.671875
4,27,-4.17584470224,-0.799000984134,-4.1796875,-0.84375
4,28,-1.15524349858,2.23038230056,-1.1640625,2.203125
4,29,14.8736502659,8.46490865827,14.859375,8.453125
4,30,-8.4901714693,-1.66814565892,-8.5859375,-1.6953125
4,31,0.633394339281,11.2280045148,0.625,11.2578125
4,32,-3.859375,-6.5546875,-3.859375,-6.5546875
4,33,-5.01268990999,-3.31968852099,-5.0390625,-3.2890625
4,34,-1.48640645059,2.77275128074,-1.4921875,2.734375
4,35,-9.63161579576,-8.87338318771,-9.65625,-8.90625
4,36,3.50967467345,0.664579975245,3.53125,0.65625
4,37,-0.430349185755,19.5920607768,-0.4296875,19.5625
4,38,8.15299705206,-9.70302738262,8.1875,-9.734375
4,39,5.57207605772,-4.13360090298,5.640625,-4.203125
4,40,5.81599621373,5.53557432332,5.8125,5.546875
4,41,-9.37527309695,0.637384005655,-9.4296875,0.6328125
4,42,12.9001649069,0.891738939223,12.875,0.90625
4,43,2.36929051604,0.425949468927,2.40625,0.3828125
4,44,7.27733419086,-3.2973012196,7.2734375,-3.2890625
4,45,-1.60697144421,-10.7101478786,-1.59375,-10.71875
4,46,-1.71714560373,-2.90991449441,-1.71875,-2.90625
4,47,1.0720502168,13.5023477325,1.0234375,13.5703125
4,48,2.83351455343,-3.59143188779,2.8359375,-3.6328125
4,49,7.27264782777,-9.74537012088,7.2734375,-9.8125
4,50,-1.74204995445,-0.395068092966,-1.7421875,-0.3671875
4,51,-2.9762249801,-9.38679673661,-3.0390625,-9.3671875
4,52,2.68658957466,1.03593302025,2.6875,1.0390625
4,53,5.28122780715,-8.70977134862,5.359375,-8.71875
4,54,0.59982015482,0.471677559518,0.6640625,0.453125
4,55,-5.85965268593,13.4238002596,-5.859375,13.484375
4,56,6.50356666445,-1.37630910287,6.4921875,-1.40625
4,57,-2.96808407742,4.87605077951,-2.9296875,4.8984375
4,58,3.38410528406,7.7454485555,3.375,7.6953125
4,59,-8.81049356724,-0.102252417608,-8.8515625,-0.140625
4,60,-6.7450621377,2.07805106158,-6.75,2.1328125
4,61,-0.0772442373874,-0.737336182451,-0.0625,-0.75
4,62,-7.5530684895,6.36851139542,-7.546875,6.4140625
4,63,-7.69164008316,1.6376494703,-7.6796875,1.6328125
4,64,20.4296875,7.421875,20.4296875,7.421875
4,65,4.79003989485,0.348831432246,4.796875,0.34375
4,66,5.28003797612,5.17015954917,5.296875,5.2109375
4,67,-6.23118219836,-2.50127281641,-6.265625,-2.53125
4,68,3.43361004759,-1.30380743001,3.4765625,-1.296875
4,69,-2.55390851673,0.198841156276,-2.5390625,0.1953125
4,70,-5.73370438686,8.40467863908,-5.671875,8.3828125
4,71,-8.1108752649,0.744274438528,-8.125,0.7578125
4,72,2.06025755054,-2.74334382255,2.0703125,-2.7421875
4,73,-5.03172706553,-5.35541036719,-5.0625,-5.390625
4,74,-3.10907071863,-1.93153304119,-3.0859375,-1.953125
4,75,-20.1217102157,10.7187071913,-20.125,10.765625
4,76,-6.95349429378,-0.208072096418,-6.9453125,-0.21875
4,77,9.38394237226,4.60705514897,9.390625,4.5859375
4,78,-11.6455589178,6.06267811938,-11.6953125,6.0546875
4,79,-9.02967977206,4.72252769502,-9.0546875,4.6796875
4,80,-3.15357396089,-4.93325356928,-3.1640625,-4.9453125
4,81,0.422386812056,-6.42756447144,0.3828125,-6.4140625
4,82,-10.5200182283,-6.16260654845,-10.5390625,-6.15625
4,83,0.708163933844,3.93245398027,0.703125,3.859375
4,84,-5.09165427246,-4.02144217786,-5.109375,-3.9921875
4,85,-2.18811821682,-3.37316161606,-2.1328125,-3.3515625
4,86,5.2715966262,-3.42181348452,5.296875,-3.4453125
4,87,4.59859311901,1.79036813839,4.6640625,1.8125
4,88,4.75267815888,0.796539341691,4.75,0.828125
4,89,2.6662580855,3.64841339336,2.7265625,3.6484375
4,90,-2.67078013429,13.0054700806,-2.625,12.9375
4,91,-7.14356075355,5.78378535738,-7.1484375,5.765625
4,92,-5.08373203885,3.9862283427,-5.0859375,3.984375
4,93,-2.4425216753,-9.57286529068,-2.421875,-9.59375
4,94,-8.47625029722,-6.12300822621,-8.4921875,-6.1796875
4,95,3.93314333782,-7.58253568682,3.953125,-7.6015625
4,96,-2.421875,6.6796875,-2.421875,6.6796875
4,97,-10.5554130929,3.68707237282,-10.5234375,3.7421875
4,98,-0.978290460164,7.47476394195,-0.9921875,7.484375
4,99,-5.08665842929,-5.77489657903,-5.046875,-5.796875
4,100,3.61948291202,-6.32077847781,3.640625,-6.359375
4,101,4.21291115113,0.692774580533,4.2109375,0.734375
4,102,13.2939092656,-2.99133848169,13.34375,-3
4,103,8.53043345449,8.04804249193,8.609375,8.09375
4,104,-4.66939177201,5.63958575234,-4.671875,5.671875
4,105,-1.84766213272,7.15086422534,-1.8203125,7.2109375
4,106,-11.6365431392,-4.28216264653,-11.609375,-4.296875
4,107,-2.71801359995,6.50673652777,-2.71875,6.5546875
4,108,-5.1225297022,5.75318350146,-5.1171875,5.7578125
4,109,3.66110870559,-5.20481508238,3.65625,-5.1875
4,110,-10.5166090106,2.97453746853,-10.53125,3.03125
4,111,-1.33637621769,5.54701975584,-1.3046875,5.5703125
4,112,1.91648544657,10.7164318878,1.9140625,10.7578125
4,113,6.23291232433,-0.363141408135,6.2734375,-0.359375
4,114,-2.52677226249,-3.97689751203,-2.5234375,-3.9765625
4,115,1.80362247514,0.961437605162,1.8046875,0.9453125
4,116,3.35468950446,3.79696307994,3.375,3.8359375
4,117,-6.32281995971,0.653803344881,-6.328125,0.703125
4,118,-1.6856096619,-6.31359350917,-1.6484375,-6.296875
4,119,11.0263717764,-1.86454649596,11.0625,-1.84375
4,120,-1.10294775341,-11.2350037898,-1.0859375,-11.25
4,121,-6.1580729672,6.35837719002,-6.1484375,6.4609375
4,122,4.0918366929,-9.4759734824,4.125,-9.3984375
4,123,0.158335690881,-6.76621264358,0.1796875,-6.71875
4,124,-4.66810539951,-11.3975646179,-4.65625,-11.4140625
4,125,-0.611288384038,-2.3200141251,-0.625,-2.203125
4,126,-2.49904692761,12.3414118845,-2.46875,12.4609375
4,127,5.0946514601,4.61741970187,5.1953125,4.7421875
